Reference,Vial,Species,mtORF,psba_Clade,psba_forwardQC,psba_reverseQC,psba_ID,mt_forwardQC,mt_reverseQC,mtorf_ID,sample_name,Reef,Site,DateCollect,catBleaching,Depth,DHW2020,Lat,Long,Exposure,Aspect,Sector,maxDHW,meanDHW,recent.maxDHW,recent.meanDHW,DHW2,DHW3,DHW4,DHW6,DHW8,DHW9,returnDHW3,returnDHW4,returnDHW6,meanSST,minSST,maxSST,rangeSST,varSST,Month,MMM
364,P ver 253,Pmeandrina,,,,,,,,,Plate3_B008,Moore,Moore 5,7/3/2020,1,10,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
366,P ver 255,Pmeandrina,,,,,,,,,Plate3_C008,Moore,Moore 5,7/3/2020,4,6.77,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
359,P ver 247,Pmeandrina,,,,,,,,,Plate3_F007,Moore,Moore 5,7/3/2020,5,10,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
360,P ver 248,Pmeandrina,,,,,,,,,Plate3_G007,Moore,Moore 5,7/3/2020,1,10,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
490,P ver 244,Pverrucosa,,,,,,,,,Plate4_G006,Moore,Moore 5,7/3/2020,2,10.97,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
177,A ten 207,Ahumilis,,,,,,,,,Plate5_D010,Moore,Moore 5,7/3/2020,5,13.9,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
180,A ten 210,Ahumilis,,,,,,,,,Plate5_E010,Moore,Moore 5,7/3/2020,5,11.3,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
179,A ten 209,Ahumilis,,,,,,,,,Plate6_H008,Moore,Moore 5,7/3/2020,4,11.6,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
178,A ten 208,Ahumilis,,,,,,,,,Plate7_G005,Moore,Moore 5,7/3/2020,3,6.5,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
543,P ver 392,Pverrucosa,,,,,,,,,Plate1_A012,Osprey,Osprey 6,11/3/2020,4,6.77,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
395,P ver 394,Pmeandrina,,,,,,,,,Plate1_B012,Osprey,Osprey 6,11/3/2020,4,6.77,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
538,P ver 385,Pverrucosa,,,,,,,,,Plate1_C011,Osprey,Osprey 6,11/3/2020,3,7.42,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
545,P ver 395,Pverrucosa,,,,,,,,,Plate1_C012,Osprey,Osprey 6,11/3/2020,3,8.71,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
539,P ver 386,Pverrucosa,,,,,,,,,Plate1_D011,Osprey,Osprey 6,11/3/2020,5,10.97,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
547,P ver 397,Pverrucosa,,,,,,,,,Plate1_D012,Osprey,Osprey 6,11/3/2020,4,7.42,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
393,P ver 387,Pmeandrina,,,,,,,,,Plate1_E011,Osprey,Osprey 6,11/3/2020,5,8.71,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
396,P ver 398,Pmeandrina,,,,,,,,,Plate1_E012,Osprey,Osprey 6,11/3/2020,4,6.13,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
541,P ver 389,Pverrucosa,,,,,,,,,Plate1_F011,Osprey,Osprey 6,11/3/2020,4,8.71,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
548,P ver 399,Pverrucosa,,,,,,,,,Plate1_F012,Osprey,Osprey 6,11/3/2020,5,4.84,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
542,P ver 390,Pverrucosa,,,,,,,,,Plate1_G011,Osprey,Osprey 6,11/3/2020,5,7.1,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
394,P ver 391,Pmeandrina,,,,,,,,,Plate1_H011,Osprey,Osprey 6,11/3/2020,3,9.03,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
544,P ver 393,Pverrucosa,,,,,,,,,Plate2_F012,Osprey,Osprey 6,11/3/2020,3,7.1,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
540,P ver 388,Pverrucosa,,,,,,,,,Plate3_E012,Osprey,Osprey 6,11/3/2020,6,7.42,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
546,P ver 396,Pverrucosa,,,,,,,,,Plate3_F012,Osprey,Osprey 6,11/3/2020,3,7.74,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
256,A ten 299,Ahumilis,,,,,,,,,Plate5_E012,Osprey,Osprey 6,11/3/2020,4,6.8,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
258,A ten 301,Ahumilis,,,,,,,,,Plate5_F012,Osprey,Osprey 6,11/3/2020,5,6.1,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
251,A ten 294,Ahumilis,,,,,,,,,Plate6_A012,Osprey,Osprey 6,11/3/2020,5,7.7,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
252,A ten 295,Ahumilis,,,,,,,,,Plate6_B012,Osprey,Osprey 6,11/3/2020,5,8.1,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
254,A ten 297,Ahumilis,,,,,,,,,Plate6_C012,Osprey,Osprey 6,11/3/2020,4,9.7,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
255,A ten 298,Ahumilis,,AcroC11,Good,Good,psba1_E10,,,,Plate6_D012,Osprey,Osprey 6,11/3/2020,6,9,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
257,A ten 300,Ahumilis,,AcroC5,Good,Good,psba1_H10,,,,Plate6_E012,Osprey,Osprey 6,11/3/2020,5,5.8,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
262,A ten 305,Ahumilis,,,,,,,,,Plate6_F012,Osprey,Osprey 6,11/3/2020,5,7.1,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
249,A ten 292,Ahumilis,,,,,,,,,Plate6_H011,Osprey,Osprey 6,11/3/2020,6,10.3,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
260,A ten 303,Ahumilis,,AcroC11,Good,Good,psba1_D11,,,,Plate7_A010,Osprey,Osprey 6,11/3/2020,3,7.1,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
261,A ten 304,Ahumilis,,,,,,,,,Plate7_B010,Osprey,Osprey 6,11/3/2020,5,10,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
250,A ten 293,Ahumilis,,,,,,,,,Plate7_F009,Osprey,Osprey 6,11/3/2020,4,8.1,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
253,A ten 296,Ahumilis,,,,,,,,,Plate7_G009,Osprey,Osprey 6,11/3/2020,5,8.1,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
259,A ten 302,Ahumilis,,AcroC11,Good,Good,psba1_F12,,,,Plate7_H009,Osprey,Osprey 6,11/3/2020,5,5.5,8.719999805,13.88078,146.55881,Sheltered,S,Northern,11.81999974,2.665555496,11.81999974,6.745999849,11,11,6,3,3,3,3.1,5.2,2,26.96871759,24.18076923,30.17269231,5.991923077,2.376832309,2,29.01
263,P ver 001,Pmeandrina,,,,,,,,,Plate1_A001,Saumarez,Saumarez 3,18/2/2020,3,5.9,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
273,P ver 013,Pmeandrina,,,,,,,,,Plate1_A002,Saumarez,Saumarez 3,18/2/2020,5,5,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
265,P ver 003,Pmeandrina,,,,,,,,,Plate1_B001,Saumarez,Saumarez 3,18/2/2020,4,4.2,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
275,P ver 015,Pmeandrina,,,,,,,,,Plate1_B002,Saumarez,Saumarez 3,18/2/2020,5,7.4,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
266,P ver 004,Pmeandrina,,,,,,,,,Plate1_C001,Saumarez,Saumarez 3,18/2/2020,4,3.5,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
267,P ver 005,Pmeandrina,,,,,,,,,Plate1_D001,Saumarez,Saumarez 3,18/2/2020,5,4,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
268,P ver 006,Pmeandrina,,,,,,,,,Plate1_E001,Saumarez,Saumarez 3,18/2/2020,5,3.2,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
269,P ver 008,Pmeandrina,,,,,,,,,Plate1_G001,Saumarez,Saumarez 3,18/2/2020,5,4.2,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
264,P ver 002,Pmeandrina,,,,,,,,,Plate2_A001,Saumarez,Saumarez 3,18/2/2020,5,3.9,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
270,P ver 009,Pmeandrina,,,,,,,,,Plate2_B001,Saumarez,Saumarez 3,18/2/2020,5,4.6,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
271,P ver 010,Pmeandrina,,,,,,,,,Plate2_C001,Saumarez,Saumarez 3,18/2/2020,5,4.7,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
272,P ver 011,Pmeandrina,,PmeaC1,Good,Good,psba1_B03,,,,Plate2_D001,Saumarez,Saumarez 3,18/2/2020,6,6.3,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
274,P ver 014,Pmeandrina,,PmeaC2,Good,Good,psba1_E03,,,,Plate2_E001,Saumarez,Saumarez 3,18/2/2020,6,7.3,5.49999988,21.9178,153.58452,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
276,P ver 016,Pmeandrina,,,,,,,,,Plate1_C002,Saumarez,Saumarez 7,18/2/2020,2,5,5.49999988,21.91194,153.59119,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
281,P ver 023,Pmeandrina,,,,,,,,,Plate1_E002,Saumarez,Saumarez 7,18/2/2020,4,2.5,5.49999988,21.91194,153.59119,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
283,P ver 025,Pmeandrina,,,,,,,,,Plate1_F002,Saumarez,Saumarez 7,18/2/2020,4,3.2,5.49999988,21.91194,153.59119,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
282,P ver 024,Pmeandrina,,,,,,,,,Plate2_A002,Saumarez,Saumarez 7,18/2/2020,4,3.2,5.49999988,21.91194,153.59119,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
277,P ver 017,Pmeandrina,,,,,,,,,Plate2_F001,Saumarez,Saumarez 7,18/2/2020,5,3.9,5.49999988,21.91194,153.59119,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
280,P ver 022,Pmeandrina,,PmeaC2,Good,Bad,psba1_H04,,,,Plate2_H001,Saumarez,Saumarez 7,18/2/2020,3,2,5.49999988,21.91194,153.59119,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
278,P ver 019,Pmeandrina,,,,,,,,,Plate3_A001,Saumarez,Saumarez 7,18/2/2020,5,2.9,5.49999988,21.91194,153.59119,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
279,P ver 020,Pmeandrina,,,,,,,,,Plate3_B001,Saumarez,Saumarez 7,18/2/2020,4,3.3,5.49999988,21.91194,153.59119,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
284,P ver 026,Pmeandrina,,,,,,,,,Plate4_A001,Saumarez,Saumarez 7,18/2/2020,3,2.5,5.49999988,21.91194,153.59119,Sheltered,NW,Southern,11.34999975,1.630277741,11.34999975,3.519999921,7,7,6,2,1,1,5.666666667,6.8,16,25.57165895,22.60423077,28.91807692,6.313846154,2.744465757,2,27.83
352,P ver 236,Pmeandrina,,,,,,,,,Plate1_A009,Willis,Willis 7,6/3/2020,5,3.23,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
354,P ver 238,Pmeandrina,,,,,,,,,Plate1_B009,Willis,Willis 7,6/3/2020,5,3.55,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
355,P ver 239,Pmeandrina,,PmeaC1,Bad,Good,psba1_E01,,,,Plate1_C009,Willis,Willis 7,6/3/2020,2,3.23,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
348,P ver 221,Pmeandrina,,PmeaC1,Bad,Bad,psba1_F01,,,,Plate1_D008,Willis,Willis 7,6/3/2020,2,6.45,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
487,P ver 241,Pverrucosa,,,,,,,,,Plate1_D009,Willis,Willis 7,6/3/2020,6,8.06,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
477,P ver 222,Pverrucosa,,,,,,,,,Plate1_E008,Willis,Willis 7,6/3/2020,4,5.48,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
479,P ver 224,Pverrucosa,,,,,,,,,Plate1_F008,Willis,Willis 7,6/3/2020,3,4.19,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
480,P ver 225,Pverrucosa,,,,,,,,,Plate1_G008,Willis,Willis 7,6/3/2020,4,5.81,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
349,P ver 232,Pmeandrina,,,,,,,,,Plate1_H008,Willis,Willis 7,6/3/2020,3,3.87,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
351,P ver 234,Pmeandrina,,,,,,,,,Plate2_A008,Willis,Willis 7,6/3/2020,1,2.58,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
486,P ver 235,Pverrucosa,,,,,,,,,Plate2_B008,Willis,Willis 7,6/3/2020,4,2.9,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
353,P ver 237,Pmeandrina,,,,,,,,,Plate2_C008,Willis,Willis 7,6/3/2020,4,1.29,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
356,P ver 240,Pmeandrina,,,,,,,,,Plate2_D008,Willis,Willis 7,6/3/2020,3,4.19,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
488,P ver 242,Pverrucosa,,,,,,,,,Plate2_E008,Willis,Willis 7,6/3/2020,3,7.74,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
478,P ver 223,Pverrucosa,,,,,,,,,Plate2_F007,Willis,Willis 7,6/3/2020,5,6.13,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
350,P ver 233,Pmeandrina,,,,,,,,,Plate2_H007,Willis,Willis 7,6/3/2020,1,4.84,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
482,P ver 227,Pverrucosa,,,,,,,,,Plate3_A007,Willis,Willis 7,6/3/2020,3,8.06,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
483,P ver 228,Pverrucosa,,,,,,,,,Plate3_B007,Willis,Willis 7,6/3/2020,3,8.06,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
484,P ver 230,Pverrucosa,,,,,,,,,Plate3_C007,Willis,Willis 7,6/3/2020,5,5.48,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
485,P ver 231,Pverrucosa,,PverC4,Bad,Good,psba1_E05,,,,Plate3_D007,Willis,Willis 7,6/3/2020,2,6.13,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
489,P ver 243,Pverrucosa,,,,,,,,,Plate3_E007,Willis,Willis 7,6/3/2020,2,15.81,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
481,P ver 226,Pverrucosa,,PverC5,Good,Good,psba1_B06,,,,Plate3_H006,Willis,Willis 7,6/3/2020,5,7.1,9.6,16.28728,149.9593,Sheltered,W,Central,12.22,2.493333333,12.22,6.986,10,10,8,6,3,2,3.666666667,4.714285714,6.6,26.75077647,23.94653846,29.73807692,5.791538462,2.183916011,2,28.69
